Month,Group,Country,Product Name,Size,Total Amount,Total Quantity,Average Price
2024-10-01,Pacific,Australia,"Classic Vest, S",S,$190.50 ,3,$63.50 
2024-11-01,Europe,France,"Classic Vest, L",L,$63.50 ,1,$63.50 
2024-11-01,Europe,France,"Classic Vest, M",M,$304.80 ,8,$38.10 
2024-11-01,Europe,France,"Classic Vest, S",S,$599.28 ,17,$35.25 
2024-11-01,Europe,Germany,"Classic Vest, S",S,$381.00 ,10,$38.10 
2024-11-01,Europe,United Kingdom,"Classic Vest, M",M,$330.20 ,8,$41.28 
2024-11-01,Europe,United Kingdom,"Classic Vest, S",S,$190.50 ,5,$38.10 
2024-11-01,North America,Canada,"Classic Vest, L",L,$63.50 ,1,$63.50 
2024-11-01,North America,Canada,"Classic Vest, M",M,$76.20 ,2,$38.10 
2024-11-01,North America,Canada,"Classic Vest, S",S,$991.92 ,26,$38.15 
2024-11-01,North America,United States,"Classic Vest, L",L,$127.00 ,2,$63.50 
2024-11-01,North America,United States,"Classic Vest, M",M,"$1,093.52 ",28,$39.05 
2024-11-01,North America,United States,"Classic Vest, S",S,"$1,528.76 ",44,$34.74 
2024-11-01,Pacific,Australia,"Classic Vest, L",L,$63.50 ,1,$63.50 
2024-11-01,Pacific,Australia,"Classic Vest, M",M,$460.53 ,12,$38.38 
2024-11-01,Pacific,Australia,"Classic Vest, S",S,$596.90 ,15,$39.79 
2024-12-01,Europe,France,"Classic Vest, M",M,$368.30 ,9,$40.92 
2024-12-01,Europe,France,"Classic Vest, S",S,"$1,066.80 ",28,$38.10 
2024-12-01,Europe,Germany,"Classic Vest, S",S,$647.70 ,17,$38.10 
2024-12-01,Europe,United Kingdom,"Classic Vest, M",M,"$1,097.44 ",31,$35.40 
2024-12-01,Europe,United Kingdom,"Classic Vest, S",S,$571.50 ,15,$38.10 
2024-12-01,North America,Canada,"Classic Vest, M",M,$647.70 ,17,$38.10 
2024-12-01,North America,Canada,"Classic Vest, S",S,"$1,812.72 ",49,$36.99 
2024-12-01,North America,United States,"Classic Vest, M",M,"$2,123.54 ",57,$37.26 
2024-12-01,North America,United States,"Classic Vest, S",S,"$3,193.41 ",85,$37.57 
2024-12-01,Pacific,Australia,"Classic Vest, M",M,"$1,206.50 ",31,$38.92 
2024-12-01,Pacific,Australia,"Classic Vest, S",S,"$2,652.24 ",75,$35.36 
2024-03-01,Pacific,Australia,"Men's Sports Shorts, M",M,$77.99 ,2,$38.99 
2022-05-01,North America,United States,"Short-Sleeve Classic Jersey, S",S,$53.99 ,1,$53.99 
2022-06-01,Europe,France,"Short-Sleeve Classic Jersey, S",S,$53.99 ,1,$53.99 
2022-06-01,Europe,France,"Short-Sleeve Classic Jersey, XL",XL,$53.99 ,1,$53.99 
2022-06-01,Europe,United Kingdom,"Short-Sleeve Classic Jersey, M",M,$53.99 ,1,$53.99 
2022-06-01,North America,United States,"Short-Sleeve Classic Jersey, M",M,$53.99 ,1,$53.99 
2022-06-01,Pacific,Australia,"Short-Sleeve Classic Jersey, S",S,$53.99 ,1,$53.99 
2022-07-01,North America,Canada,"Short-Sleeve Classic Jersey, L",L,$53.99 ,1,$53.99 
2022-07-01,Pacific,Australia,"Short-Sleeve Classic Jersey, M",M,$53.99 ,1,$53.99 
2022-07-01,Pacific,Australia,"Short-Sleeve Classic Jersey, S",S,$53.99 ,1,$53.99 
2022-07-01,Pacific,Australia,"Short-Sleeve Classic Jersey, XL",XL,$53.99 ,1,$53.99 
2022-08-01,Europe,France,"Short-Sleeve Classic Jersey, S",S,$53.99 ,1,$53.99 
2022-08-01,North America,United States,"Short-Sleeve Classic Jersey, XL",XL,$107.98 ,2,$53.99 
2022-08-01,Pacific,Australia,"Short-Sleeve Classic Jersey, S",S,$53.99 ,1,$53.99 
2022-09-01,Europe,Germany,"Short-Sleeve Classic Jersey, M",M,$53.99 ,1,$53.99 
2022-09-01,Europe,United Kingdom,"Short-Sleeve Classic Jersey, XL",XL,$53.99 ,1,$53.99 
2022-09-01,North America,United States,"Short-Sleeve Classic Jersey, S",S,$53.99 ,1,$53.99 
2022-09-01,North America,United States,"Short-Sleeve Classic Jersey, XL",XL,$53.99 ,1,$53.99 
2022-09-01,Pacific,Australia,"Short-Sleeve Classic Jersey, M",M,$53.99 ,1,$53.99 
2022-10-01,Europe,Germany,"Short-Sleeve Classic Jersey, L",L,$53.99 ,1,$53.99 
2022-10-01,Europe,United Kingdom,"Short-Sleeve Classic Jersey, M",M,$53.99 ,1,$53.99 
2022-10-01,Europe,United Kingdom,"Short-Sleeve Classic Jersey, S",S,$53.99 ,1,$53.99 
2022-10-01,Europe,United Kingdom,"Short-Sleeve Classic Jersey, XL",XL,$53.99 ,1,$53.99 
2022-10-01,North America,Canada,"Short-Sleeve Classic Jersey, L",L,$53.99 ,1,$53.99 
2022-10-01,North America,Canada,"Short-Sleeve Classic Jersey, XL",XL,$53.99 ,1,$53.99 
2022-10-01,North America,United States,"Short-Sleeve Classic Jersey, L",L,$269.95 ,5,$53.99 
2022-10-01,North America,United States,"Short-Sleeve Classic Jersey, M",M,$53.99 ,1,$53.99 
2022-11-01,Europe,United Kingdom,"Short-Sleeve Classic Jersey, S",S,$107.98 ,2,$53.99 
2022-11-01,North America,United States,"Short-Sleeve Classic Jersey, M",M,$53.99 ,1,$53.99 
2022-11-01,North America,United States,"Short-Sleeve Classic Jersey, XL",XL,$53.99 ,1,$53.99 
2022-11-01,Pacific,Australia,"Short-Sleeve Classic Jersey, XL",XL,$53.99 ,1,$53.99 
2022-12-01,Europe,United Kingdom,"Short-Sleeve Classic Jersey, M",M,$53.99 ,1,$53.99 
2022-12-01,North America,Canada,"Short-Sleeve Classic Jersey, M",M,$53.99 ,1,$53.99 
2022-12-01,North America,United States,"Short-Sleeve Classic Jersey, L",L,$53.99 ,1,$53.99 
2022-12-01,North America,United States,"Short-Sleeve Classic Jersey, S",S,$107.98 ,2,$53.99 
2022-12-01,Pacific,Australia,"Short-Sleeve Classic Jersey, M",M,$53.99 ,1,$53.99 
2022-12-01,Pacific,Australia,"Short-Sleeve Classic Jersey, S",S,$53.99 ,1,$53.99 
2022-12-01,Pacific,Australia,"Short-Sleeve Classic Jersey, XL",XL,$107.98 ,2,$53.99 
2023-01-01,Europe,Germany,"Short-Sleeve Classic Jersey, L",L,$53.99 ,1,$53.99 
2023-01-01,North America,Canada,"Short-Sleeve Classic Jersey, L",L,$107.98 ,2,$53.99 
2023-01-01,North America,Canada,"Short-Sleeve Classic Jersey, M",M,$53.99 ,1,$53.99 
2023-01-01,North America,United States,"Short-Sleeve Classic Jersey, L",L,$107.98 ,2,$53.99 
2023-01-01,Pacific,Australia,"Short-Sleeve Classic Jersey, L",L,$107.98 ,2,$53.99 
2023-01-01,Pacific,Australia,"Short-Sleeve Classic Jersey, M",M,$53.99 ,1,$53.99 
2023-01-01,Pacific,Australia,"Short-Sleeve Classic Jersey, XL",XL,$53.99 ,1,$53.99 
2023-02-01,Europe,France,"Short-Sleeve Classic Jersey, L",L,$107.98 ,2,$53.99 
2023-02-01,North America,United States,"Short-Sleeve Classic Jersey, M",M,$53.99 ,1,$53.99 
2023-02-01,Pacific,Australia,"Short-Sleeve Classic Jersey, L",L,$53.99 ,1,$53.99 
2023-03-01,Europe,Germany,"Short-Sleeve Classic Jersey, XL",XL,$53.99 ,1,$53.99 
2023-03-01,Europe,United Kingdom,"Short-Sleeve Classic Jersey, XL",XL,$53.99 ,1,$53.99 
2023-03-01,North America,Canada,"Short-Sleeve Classic Jersey, M",M,$53.99 ,1,$53.99 
2023-03-01,North America,United States,"Short-Sleeve Classic Jersey, S",S,$53.99 ,1,$53.99 
2023-03-01,North America,United States,"Short-Sleeve Classic Jersey, XL",XL,$107.98 ,2,$53.99 
2023-03-01,Pacific,Australia,"Short-Sleeve Classic Jersey, XL",XL,$53.99 ,1,$53.99 
2023-04-01,Europe,France,"Short-Sleeve Classic Jersey, XL",XL,$53.99 ,1,$53.99 
2023-04-01,North America,United States,"Short-Sleeve Classic Jersey, L",L,$107.98 ,2,$53.99 
2023-05-01,Europe,France,"Short-Sleeve Classic Jersey, S",S,$53.99 ,1,$53.99 
2023-05-01,Europe,Germany,"Short-Sleeve Classic Jersey, XL",XL,$53.99 ,1,$53.99 
2023-05-01,Europe,United Kingdom,"Short-Sleeve Classic Jersey, M",M,$53.99 ,1,$53.99 
2023-05-01,North America,Canada,"Short-Sleeve Classic Jersey, L",L,$53.99 ,1,$53.99 
2023-05-01,North America,Canada,"Short-Sleeve Classic Jersey, S",S,$53.99 ,1,$53.99 
2023-05-01,North America,United States,"Short-Sleeve Classic Jersey, L",L,$53.99 ,1,$53.99 
2023-05-01,North America,United States,"Short-Sleeve Classic Jersey, M",M,$107.98 ,2,$53.99 
2023-05-01,North America,United States,"Short-Sleeve Classic Jersey, S",S,$161.97 ,3,$53.99 
2023-05-01,North America,United States,"Short-Sleeve Classic Jersey, XL",XL,$53.99 ,1,$53.99 
2023-05-01,Pacific,Australia,"Short-Sleeve Classic Jersey, M",M,$53.99 ,1,$53.99 
2023-05-01,Pacific,Australia,"Short-Sleeve Classic Jersey, XL",XL,$53.99 ,1,$53.99 
2023-06-01,Europe,Germany,"Short-Sleeve Classic Jersey, M",M,$53.99 ,1,$53.99 
2023-06-01,Europe,United Kingdom,"Short-Sleeve Classic Jersey, L",L,$592.41 ,21,$28.21 
2023-06-01,Europe,United Kingdom,"Short-Sleeve Classic Jersey, S",S,$161.97 ,5,$32.39 
2023-06-01,North America,Canada,"Short-Sleeve Classic Jersey, L",L,$667.32 ,22,$30.33 
2023-06-01,North America,United States,"Short-Sleeve Classic Jersey, L",L,$161.97 ,5,$32.39 
2023-06-01,North America,United States,"Short-Sleeve Classic Jersey, S",S,$847.82 ,29,$29.24 
2023-06-01,North America,United States,"Short-Sleeve Classic Jersey, XL",XL,"$1,695.65 ",56,$30.28 
2023-06-01,Pacific,Australia,"Short-Sleeve Classic Jersey, S",S,$194.36 ,6,$32.39 
2023-07-01,Europe,France,"Short-Sleeve Classic Jersey, S",S,$291.55 ,9,$32.39 
2023-07-01,Europe,United Kingdom,"Short-Sleeve Classic Jersey, L",L,$697.96 ,24,$29.08 
2023-07-01,Europe,United Kingdom,"Short-Sleeve Classic Jersey, XL",XL,$194.36 ,6,$32.39 
2023-07-01,North America,Canada,"Short-Sleeve Classic Jersey, S",S,$64.79 ,2,$32.39 
2023-07-01,North America,United States,"Short-Sleeve Classic Jersey, L",L,$496.12 ,16,$31.01 
2023-07-01,North America,United States,"Short-Sleeve Classic Jersey, S",S,$518.30 ,16,$32.39 
2023-07-01,North America,United States,"Short-Sleeve Classic Jersey, XL",XL,$649.90 ,22,$29.54 
2023-07-01,Pacific,Australia,"Short-Sleeve Classic Jersey, L",L,$64.79 ,2,$32.39 
2023-07-01,Pacific,Australia,"Short-Sleeve Classic Jersey, XL",XL,$592.41 ,21,$28.21 
2023-08-01,Europe,United Kingdom,"Short-Sleeve Classic Jersey, S",S,$32.39 ,1,$32.39 
2023-08-01,Europe,United Kingdom,"Short-Sleeve Classic Jersey, XL",XL,$323.94 ,10,$32.39 
2023-08-01,North America,United States,"Short-Sleeve Classic Jersey, S",S,$129.58 ,4,$32.39 
2023-08-01,Pacific,Australia,"Short-Sleeve Classic Jersey, L",L,$548.54 ,19,$28.87 
2023-08-01,Pacific,Australia,"Short-Sleeve Classic Jersey, S",S,$32.39 ,1,$32.39 
2023-08-01,Pacific,Australia,"Short-Sleeve Classic Jersey, XL",XL,$583.09 ,18,$32.39 
2023-09-01,Europe,Germany,"Short-Sleeve Classic Jersey, L",L,$323.94 ,10,$32.39 
2023-09-01,Europe,Germany,"Short-Sleeve Classic Jersey, XL",XL,$323.94 ,10,$32.39 
2023-09-01,Europe,United Kingdom,"Short-Sleeve Classic Jersey, L",L,$32.39 ,1,$32.39 
2023-09-01,Europe,United Kingdom,"Short-Sleeve Classic Jersey, XL",XL,$97.18 ,3,$32.39 
2023-09-01,North America,Canada,"Short-Sleeve Classic Jersey, S",S,$129.58 ,4,$32.39 
2023-09-01,North America,United States,"Short-Sleeve Classic Jersey, L",L,$226.76 ,7,$32.39 
2023-09-01,North America,United States,"Short-Sleeve Classic Jersey, S",S,$388.73 ,12,$32.39 
2023-09-01,North America,United States,"Short-Sleeve Classic Jersey, XL",XL,$878.51 ,30,$29.28 
2023-09-01,Pacific,Australia,"Short-Sleeve Classic Jersey, L",L,$226.76 ,7,$32.39 
2023-09-01,Pacific,Australia,"Short-Sleeve Classic Jersey, S",S,$388.73 ,12,$32.39 
2023-09-01,Pacific,Australia,"Short-Sleeve Classic Jersey, XL",XL,$97.18 ,3,$32.39 
2023-10-01,Europe,Germany,"Short-Sleeve Classic Jersey, S",S,$32.39 ,1,$32.39 
2023-10-01,Europe,United Kingdom,"Short-Sleeve Classic Jersey, L",L,$226.76 ,7,$32.39 
2023-10-01,Europe,United Kingdom,"Short-Sleeve Classic Jersey, S",S,$398.94 ,13,$30.69 
2023-10-01,North America,Canada,"Short-Sleeve Classic Jersey, L",L,$97.18 ,3,$32.39 
2023-10-01,North America,Canada,"Short-Sleeve Classic Jersey, S",S,$291.55 ,9,$32.39 
2023-10-01,North America,Canada,"Short-Sleeve Classic Jersey, XL",XL,$620.62 ,22,$28.21 
2023-10-01,North America,United States,"Short-Sleeve Classic Jersey, L",L,$226.76 ,7,$32.39 
2023-10-01,North America,United States,"Short-Sleeve Classic Jersey, XL",XL,$659.80 ,21,$31.42 
2023-10-01,Pacific,Australia,"Short-Sleeve Classic Jersey, XL",XL,$194.36 ,6,$32.39 
2023-11-01,Europe,Germany,"Short-Sleeve Classic Jersey, L",L,$583.09 ,18,$32.39 
2023-11-01,Europe,Germany,"Short-Sleeve Classic Jersey, S",S,$429.63 ,14,$30.69 
2023-11-01,Europe,Germany,"Short-Sleeve Classic Jersey, XL",XL,$97.18 ,3,$32.39 
2023-11-01,Europe,United Kingdom,"Short-Sleeve Classic Jersey, S",S,$323.94 ,10,$32.39 
2023-11-01,Europe,United Kingdom,"Short-Sleeve Classic Jersey, XL",XL,$656.39 ,21,$31.26 
2023-11-01,North America,Canada,"Short-Sleeve Classic Jersey, XL",XL,$161.97 ,5,$32.39 
2023-11-01,North America,United States,"Short-Sleeve Classic Jersey, L",L,$194.36 ,6,$32.39 
2023-11-01,North America,United States,"Short-Sleeve Classic Jersey, S",S,$129.58 ,4,$32.39 
2023-11-01,North America,United States,"Short-Sleeve Classic Jersey, XL",XL,$583.09 ,18,$32.39 
2023-11-01,Pacific,Australia,"Short-Sleeve Classic Jersey, L",L,$451.36 ,16,$28.21 
2023-11-01,Pacific,Australia,"Short-Sleeve Classic Jersey, XL",XL,$451.36 ,16,$28.21 
2023-12-01,Europe,United Kingdom,"Short-Sleeve Classic Jersey, XL",XL,$421.12 ,13,$32.39 
2023-12-01,North America,Canada,"Short-Sleeve Classic Jersey, XL",XL,$32.39 ,1,$32.39 
2023-12-01,North America,United States,"Short-Sleeve Classic Jersey, L",L,$97.18 ,3,$32.39 
2023-12-01,North America,United States,"Short-Sleeve Classic Jersey, S",S,$97.18 ,3,$32.39 
2023-12-01,North America,United States,"Short-Sleeve Classic Jersey, XL",XL,$194.36 ,6,$32.39 
2023-12-01,Pacific,Australia,"Short-Sleeve Classic Jersey, L",L,$518.30 ,16,$32.39 
2023-12-01,Pacific,Australia,"Short-Sleeve Classic Jersey, S",S,$259.15 ,8,$32.39 
2023-12-01,Pacific,Australia,"Short-Sleeve Classic Jersey, XL",XL,$32.39 ,1,$32.39 
2024-01-01,Europe,France,"Short-Sleeve Classic Jersey, XL",XL,$97.18 ,3,$32.39 
2024-01-01,North America,United States,"Short-Sleeve Classic Jersey, L",L,$161.97 ,5,$32.39 
2024-01-01,North America,United States,"Short-Sleeve Classic Jersey, S",S,$226.76 ,7,$32.39 
2024-01-01,North America,United States,"Short-Sleeve Classic Jersey, XL",XL,$550.70 ,17,$32.39 
2024-01-01,Pacific,Australia,"Short-Sleeve Classic Jersey, L",L,$615.49 ,19,$32.39 
2024-01-01,Pacific,Australia,"Short-Sleeve Classic Jersey, S",S,$226.76 ,7,$32.39 
2024-01-01,Pacific,Australia,"Short-Sleeve Classic Jersey, XL",XL,$64.79 ,2,$32.39 
2024-02-01,Europe,France,"Short-Sleeve Classic Jersey, XL",XL,$129.58 ,4,$32.39 
2024-02-01,Europe,Germany,"Short-Sleeve Classic Jersey, L",L,$291.55 ,9,$32.39 
2024-02-01,North America,United States,"Short-Sleeve Classic Jersey, L",L,$259.15 ,8,$32.39 
2024-02-01,North America,United States,"Short-Sleeve Classic Jersey, S",S,$429.63 ,14,$30.69 
2024-02-01,North America,United States,"Short-Sleeve Classic Jersey, XL",XL,$64.79 ,2,$32.39 
2024-02-01,Pacific,Australia,"Short-Sleeve Classic Jersey, L",L,$64.79 ,2,$32.39 
2024-02-01,Pacific,Australia,"Short-Sleeve Classic Jersey, XL",XL,$535.99 ,19,$28.21 
2024-03-01,Europe,France,"Short-Sleeve Classic Jersey, L",L,$161.97 ,5,$32.39 
2024-03-01,Europe,France,"Short-Sleeve Classic Jersey, XL",XL,$627.41 ,20,$31.37 
2024-03-01,Europe,Germany,"Short-Sleeve Classic Jersey, S",S,$32.39 ,1,$32.39 
2024-03-01,Europe,United Kingdom,"Short-Sleeve Classic Jersey, L",L,$129.58 ,4,$32.39 
2024-03-01,Europe,United Kingdom,"Short-Sleeve Classic Jersey, S",S,$194.36 ,6,$32.39 
2024-03-01,Europe,United Kingdom,"Short-Sleeve Classic Jersey, XL",XL,$129.58 ,4,$32.39 
2024-03-01,North America,United States,"Short-Sleeve Classic Jersey, L",L,$518.30 ,16,$32.39 
2024-03-01,North America,United States,"Short-Sleeve Classic Jersey, S",S,$129.58 ,4,$32.39 
2024-03-01,North America,United States,"Short-Sleeve Classic Jersey, XL",XL,$712.67 ,22,$32.39 
2024-03-01,Pacific,Australia,"Short-Sleeve Classic Jersey, L",L,$259.15 ,8,$32.39 
2024-03-01,Pacific,Australia,"Short-Sleeve Classic Jersey, S",S,$32.39 ,1,$32.39 
2024-04-01,Europe,France,"Short-Sleeve Classic Jersey, L",L,$53.99 ,1,$53.99 
2024-04-01,Europe,Germany,"Short-Sleeve Classic Jersey, M",M,$53.99 ,1,$53.99 
2024-04-01,Europe,United Kingdom,"Short-Sleeve Classic Jersey, S",S,$391.56 ,12,$32.63 
2024-04-01,North America,Canada,"Short-Sleeve Classic Jersey, XL",XL,$337.57 ,11,$30.69 
2024-04-01,North America,United States,"Short-Sleeve Classic Jersey, L",L,$107.98 ,2,$53.99 
2024-04-01,North America,United States,"Short-Sleeve Classic Jersey, M",M,$53.99 ,1,$53.99 
2024-04-01,Pacific,Australia,"Short-Sleeve Classic Jersey, L",L,$516.14 ,18,$28.67 
2024-04-01,Pacific,Australia,"Short-Sleeve Classic Jersey, M",M,$107.98 ,2,$53.99 
2024-04-01,Pacific,Australia,"Short-Sleeve Classic Jersey, S",S,$291.55 ,9,$32.39 
2024-04-01,Pacific,Australia,"Short-Sleeve Classic Jersey, XL",XL,$129.58 ,4,$32.39 
2024-05-01,Europe,Germany,"Short-Sleeve Classic Jersey, S",S,$107.98 ,2,$53.99 
2024-05-01,Europe,Germany,"Short-Sleeve Classic Jersey, XL",XL,$161.97 ,3,$53.99 
2024-05-01,Europe,United Kingdom,"Short-Sleeve Classic Jersey, S",S,$53.99 ,1,$53.99 
2024-05-01,North America,United States,"Short-Sleeve Classic Jersey, L",L,$53.99 ,1,$53.99 
2024-05-01,North America,United States,"Short-Sleeve Classic Jersey, S",S,$53.99 ,1,$53.99 
2024-05-01,North America,United States,"Short-Sleeve Classic Jersey, XL",XL,$53.99 ,1,$53.99 
2024-05-01,Pacific,Australia,"Short-Sleeve Classic Jersey, M",M,$161.97 ,3,$53.99 
2024-05-01,Pacific,Australia,"Short-Sleeve Classic Jersey, S",S,$53.99 ,1,$53.99 
2024-06-01,Europe,France,"Short-Sleeve Classic Jersey, L",L,$53.99 ,1,$53.99 
2024-06-01,Europe,France,"Short-Sleeve Classic Jersey, S",S,$53.99 ,1,$53.99 
2024-06-01,Europe,Germany,"Short-Sleeve Classic Jersey, L",L,$53.99 ,1,$53.99 
2024-06-01,Europe,Germany,"Short-Sleeve Classic Jersey, M",M,$53.99 ,1,$53.99 
2024-06-01,Europe,Germany,"Short-Sleeve Classic Jersey, S",S,$53.99 ,1,$53.99 
2024-06-01,Europe,Germany,"Short-Sleeve Classic Jersey, XL",XL,$53.99 ,1,$53.99 
2024-06-01,Europe,United Kingdom,"Short-Sleeve Classic Jersey, L",L,$107.98 ,2,$53.99 
2024-06-01,Europe,United Kingdom,"Short-Sleeve Classic Jersey, M",M,$53.99 ,1,$53.99 
2024-06-01,Europe,United Kingdom,"Short-Sleeve Classic Jersey, S",S,$107.98 ,2,$53.99 
2024-06-01,Europe,United Kingdom,"Short-Sleeve Classic Jersey, XL",XL,$53.99 ,1,$53.99 
2024-06-01,North America,Canada,"Short-Sleeve Classic Jersey, L",L,$53.99 ,1,$53.99 
2024-06-01,North America,Canada,"Short-Sleeve Classic Jersey, XL",XL,$53.99 ,1,$53.99 
2024-06-01,North America,United States,"Short-Sleeve Classic Jersey, L",L,$161.97 ,3,$53.99 
2024-06-01,North America,United States,"Short-Sleeve Classic Jersey, M",M,$107.98 ,2,$53.99 
2024-06-01,North America,United States,"Short-Sleeve Classic Jersey, S",S,$161.97 ,3,$53.99 
2024-06-01,North America,United States,"Short-Sleeve Classic Jersey, XL",XL,$107.98 ,2,$53.99 
2024-06-01,Pacific,Australia,"Short-Sleeve Classic Jersey, S",S,$107.98 ,2,$53.99 
2024-06-01,Pacific,Australia,"Short-Sleeve Classic Jersey, XL",XL,$53.99 ,1,$53.99 
2024-07-01,Europe,France,"Short-Sleeve Classic Jersey, L",L,$107.98 ,2,$53.99 
2024-07-01,Europe,France,"Short-Sleeve Classic Jersey, M",M,$53.99 ,1,$53.99 
2024-07-01,Europe,Germany,"Short-Sleeve Classic Jersey, L",L,$107.98 ,2,$53.99 
2024-07-01,Europe,Germany,"Short-Sleeve Classic Jersey, M",M,$161.97 ,3,$53.99 
2024-07-01,Europe,Germany,"Short-Sleeve Classic Jersey, S",S,$53.99 ,1,$53.99 
2024-07-01,Europe,Germany,"Short-Sleeve Classic Jersey, XL",XL,$53.99 ,1,$53.99 
2024-07-01,Europe,United Kingdom,"Short-Sleeve Classic Jersey, L",L,$53.99 ,1,$53.99 
2024-07-01,Europe,United Kingdom,"Short-Sleeve Classic Jersey, S",S,$53.99 ,1,$53.99 
2024-07-01,Europe,United Kingdom,"Short-Sleeve Classic Jersey, XL",XL,$53.99 ,1,$53.99 
2024-07-01,North America,Canada,"Short-Sleeve Classic Jersey, L",L,$215.96 ,4,$53.99 
2024-07-01,North America,Canada,"Short-Sleeve Classic Jersey, M",M,$53.99 ,1,$53.99 
2024-07-01,North America,Canada,"Short-Sleeve Classic Jersey, S",S,$107.98 ,2,$53.99 
2024-07-01,North America,Canada,"Short-Sleeve Classic Jersey, XL",XL,$107.98 ,2,$53.99 
2024-07-01,North America,United States,"Short-Sleeve Classic Jersey, L",L,$431.92 ,8,$53.99 
2024-07-01,North America,United States,"Short-Sleeve Classic Jersey, M",M,$215.96 ,4,$53.99 
2024-07-01,North America,United States,"Short-Sleeve Classic Jersey, S",S,$215.96 ,4,$53.99 
2024-07-01,North America,United States,"Short-Sleeve Classic Jersey, XL",XL,$269.95 ,5,$53.99 
2024-07-01,Pacific,Australia,"Short-Sleeve Classic Jersey, M",M,$161.97 ,3,$53.99 
2024-07-01,Pacific,Australia,"Short-Sleeve Classic Jersey, S",S,$215.96 ,4,$53.99 
2024-07-01,Pacific,Australia,"Short-Sleeve Classic Jersey, XL",XL,$53.99 ,1,$53.99 
2024-08-01,Europe,France,"Short-Sleeve Classic Jersey, L",L,$32.39 ,1,$32.39 
2024-08-01,Europe,France,"Short-Sleeve Classic Jersey, M",M,$107.98 ,2,$53.99 
2024-08-01,Europe,France,"Short-Sleeve Classic Jersey, XL",XL,$626.28 ,18,$34.79 
2024-08-01,Europe,Germany,"Short-Sleeve Classic Jersey, L",L,$647.30 ,20,$32.36 
2024-08-01,Europe,Germany,"Short-Sleeve Classic Jersey, M",M,$107.98 ,2,$53.99 
2024-08-01,Europe,Germany,"Short-Sleeve Classic Jersey, S",S,$53.99 ,1,$53.99 
2024-08-01,Europe,Germany,"Short-Sleeve Classic Jersey, XL",XL,$107.98 ,2,$53.99 
2024-08-01,Europe,United Kingdom,"Short-Sleeve Classic Jersey, L",L,$606.71 ,20,$30.34 
2024-08-01,Europe,United Kingdom,"Short-Sleeve Classic Jersey, M",M,$107.98 ,2,$53.99 
2024-08-01,Europe,United Kingdom,"Short-Sleeve Classic Jersey, S",S,$194.36 ,6,$32.39 
2024-08-01,Europe,United Kingdom,"Short-Sleeve Classic Jersey, XL",XL,$453.52 ,14,$32.39 
2024-08-01,North America,Canada,"Short-Sleeve Classic Jersey, L",L,$291.55 ,9,$32.39 
2024-08-01,North America,Canada,"Short-Sleeve Classic Jersey, S",S,$421.12 ,13,$32.39 
2024-08-01,North America,Canada,"Short-Sleeve Classic Jersey, XL",XL,$584.22 ,18,$32.46 
2024-08-01,North America,United States,"Short-Sleeve Classic Jersey, L",L,$691.07 ,20,$34.55 
2024-08-01,North America,United States,"Short-Sleeve Classic Jersey, S",S,$583.09 ,16,$36.44 
2024-08-01,North America,United States,"Short-Sleeve Classic Jersey, XL",XL,"$1,090.60 ",33,$33.05 
2024-08-01,Pacific,Australia,"Short-Sleeve Classic Jersey, L",L,$626.28 ,18,$34.79 
2024-08-01,Pacific,Australia,"Short-Sleeve Classic Jersey, M",M,$53.99 ,1,$53.99 
2024-08-01,Pacific,Australia,"Short-Sleeve Classic Jersey, S",S,$712.67 ,22,$32.39 
2024-08-01,Pacific,Australia,"Short-Sleeve Classic Jersey, XL",XL,"$1,620.11 ",50,$32.40 
2024-09-01,Europe,France,"Short-Sleeve Classic Jersey, L",L,$483.62 ,15,$32.24 
2024-09-01,Europe,France,"Short-Sleeve Classic Jersey, S",S,$118.78 ,3,$39.59 
2024-09-01,Europe,France,"Short-Sleeve Classic Jersey, XL",XL,$377.93 ,11,$34.36 
2024-09-01,Europe,Germany,"Short-Sleeve Classic Jersey, L",L,$53.99 ,1,$53.99 
2024-09-01,Europe,Germany,"Short-Sleeve Classic Jersey, M",M,$53.99 ,1,$53.99 
2024-09-01,Europe,Germany,"Short-Sleeve Classic Jersey, S",S,$518.30 ,16,$32.39 
2024-09-01,Europe,Germany,"Short-Sleeve Classic Jersey, XL",XL,$53.99 ,1,$53.99 
2024-09-01,Europe,United Kingdom,"Short-Sleeve Classic Jersey, L",L,$53.99 ,1,$53.99 
2024-09-01,Europe,United Kingdom,"Short-Sleeve Classic Jersey, S",S,$53.99 ,1,$53.99 
2024-09-01,Europe,United Kingdom,"Short-Sleeve Classic Jersey, XL",XL,$713.79 ,22,$32.45 
2024-09-01,North America,Canada,"Short-Sleeve Classic Jersey, L",L,$64.79 ,2,$32.39 
2024-09-01,North America,Canada,"Short-Sleeve Classic Jersey, M",M,$53.99 ,1,$53.99 
2024-09-01,North America,Canada,"Short-Sleeve Classic Jersey, S",S,$107.98 ,2,$53.99 
2024-09-01,North America,Canada,"Short-Sleeve Classic Jersey, XL",XL,$882.56 ,28,$31.52 
2024-09-01,North America,United States,"Short-Sleeve Classic Jersey, L",L,"$1,337.79 ",40,$33.44 
2024-09-01,North America,United States,"Short-Sleeve Classic Jersey, M",M,$161.97 ,3,$53.99 
2024-09-01,North America,United States,"Short-Sleeve Classic Jersey, S",S,"$1,221.30 ",37,$33.01 
